timestamp,balance
2021-04-30 11:16:59+00:00,3954404130.8041663
2021-05-01 11:16:59+00:00,4214161170.7506185
2021-05-02 11:16:59+00:00,4566218288.447335
2021-05-03 11:16:59+00:00,4412148169.999701
2021-05-04 06:39:51+00:00,4906644585.304897
2021-05-05 06:39:51+00:00,4241082080.0624394
2021-05-06 06:39:51+00:00,4374908021.430886
2021-05-06 14:16:00+00:00,4419524058.493078
2021-05-07 14:16:00+00:00,4172215179.241464
2021-05-08 14:16:00+00:00,4268256731.6852727
2021-05-09 14:16:00+00:00,4309956696.616814
2021-05-10 14:16:00+00:00,4116814752.019645
2021-05-11 14:16:00+00:00,4112350235.6546702
2021-05-12 14:16:00+00:00,4614755997.598144
2021-05-13 14:16:00+00:00,4079370801.4655375
2021-05-14 14:16:00+00:00,4350867425.290535
2021-05-15 14:16:00+00:00,4197405961.125245
2021-05-16 14:16:00+00:00,4003909736.179951
2021-05-17 13:28:36+00:00,4035375581.2471128
2021-05-18 13:28:36+00:00,4053504179.0423365
2021-05-19 13:28:36+00:00,3116019598.319616
2021-05-20 13:28:36+00:00,2741763224.7159967
2021-05-21 13:28:36+00:00,2661919005.0130887
2021-05-22 13:28:36+00:00,2302530556.3407583
2021-05-23 13:28:36+00:00,2077330761.791364
2021-05-24 13:28:36+00:00,2541954549.0164638
2021-05-25 13:28:36+00:00,2891449026.6091647
2021-05-26 13:28:36+00:00,3229128777.4328923
2021-05-27 13:28:36+00:00,3309805048.874745
2021-05-28 13:28:36+00:00,3197598741.6470623
2021-05-29 13:28:36+00:00,2712621697.5240955
2021-05-30 13:28:36+00:00,2843026516.1957736
2021-05-31 13:28:36+00:00,3065575824.264756
2021-06-01 13:28:36+00:00,3157204063.1210513
2021-06-02 13:28:36+00:00,3060200858.414715
2021-06-03 13:28:36+00:00,3128387288.793622
2021-06-04 13:28:36+00:00,3185723732.7692604
2021-06-05 13:28:36+00:00,3024897751.8399167
2021-06-06 13:28:36+00:00,2899530228.55906
2021-06-07 13:28:36+00:00,2894800349.260811
2021-06-08 01:24:06+00:00,2903899138.0289164
2021-06-09 01:24:06+00:00,2787111518.4178786
2021-06-10 01:24:06+00:00,2975845612.8141108
2021-06-11 01:24:06+00:00,2669435114.470874
2021-06-12 01:24:06+00:00,2754444250.149407
2021-06-13 01:24:06+00:00,2636826975.049198
2021-06-14 01:24:06+00:00,2888567608.2334833
2021-06-15 01:24:06+00:00,2931039772.477168
2021-06-16 01:24:06+00:00,2832717388.0994606
2021-06-17 01:24:06+00:00,2754322906.3990936
2021-06-18 01:24:06+00:00,2681591709.110602
2021-06-19 01:24:06+00:00,2476790122.111849
2021-06-20 01:24:06+00:00,2557052655.667242
2021-06-21 01:24:06+00:00,2223132307.0495205
2021-06-22 01:24:06+00:00,1969001214.32829
2021-06-23 01:24:06+00:00,2123749553.582097
2021-06-24 01:24:06+00:00,2166823252.002054
2021-06-25 01:24:06+00:00,2179031445.5101767
2021-06-26 01:24:06+00:00,1967386959.7780898
2021-06-27 01:24:06+00:00,1946196119.2477934
2021-06-28 01:24:06+00:00,2197859971.3408337
2021-06-29 01:24:06+00:00,2209159876.6345043
2021-06-30 01:24:06+00:00,2429486304.021763
2021-07-01 01:24:06+00:00,2317484911.5021772
2021-07-02 01:24:06+00:00,2238629619.812065
2021-07-03 01:24:06+00:00,2346938730.6270523
2021-07-03 12:23:04+00:00,2575020811.1530495
2021-07-03 12:31:19+00:00,2575072140.40031
2021-07-04 12:31:19+00:00,2768554698.6591377
2021-07-04 14:13:21+00:00,2748113725.6591377
2021-07-05 14:13:21+00:00,2832228891.1187663
2021-07-06 14:13:21+00:00,2985036638.4774113
2021-07-07 14:13:21+00:00,3025858704.4273343
2021-07-08 14:13:21+00:00,2833989536.1404705
2021-07-09 14:13:21+00:00,2749474407.4142284
2021-07-10 14:13:21+00:00,2757964921.746901
2021-07-11 14:13:21+00:00,2729511064.4150057
2021-07-12 14:13:21+00:00,2725159195.191384
2021-07-13 14:13:21+00:00,2514671904.895459
2021-07-14 14:13:21+00:00,2390659361.6700315
2021-07-15 14:13:21+00:00,2357928787.8762074
2021-07-16 14:13:21+00:00,2209763572.1218286
2021-07-17 14:13:21+00:00,2156256150.210705
2021-07-18 14:13:21+00:00,2196373743.0456514
2021-07-19 14:13:21+00:00,2201560090.251078
2021-07-20 14:13:21+00:00,2045253235.6856616
2021-07-21 14:13:21+00:00,2094959594.9288995
2021-07-22 14:13:21+00:00,2366987855.0339246
2021-07-23 14:13:21+00:00,2421241292.4631786
2021-07-24 14:13:21+00:00,2411007341.612374
2021-07-25 14:13:21+00:00,2397653139.516248
2021-07-26 14:13:21+00:00,2366321159.9619465
2021-07-27 14:13:21+00:00,2404168440.2983046
2021-07-28 14:13:21+00:00,2504770024.3870196
2021-07-29 14:13:21+00:00,2628442565.2254677
2021-07-30 14:13:21+00:00,2702436441.756114
2021-07-31 14:13:21+00:00,2955537364.5535207
2021-08-01 14:13:21+00:00,3096457396.979811
2021-08-02 14:13:21+00:00,3069738506.3556957
2021-08-03 14:13:21+00:00,2943828322.287159
2021-08-04 14:13:21+00:00,3044426814.2228885
2021-08-05 14:13:21+00:00,3310982904.633472
2021-08-06 14:13:21+00:00,3362714489.640832
2021-08-07 14:13:21+00:00,3646320846.055351
2021-08-08 14:13:21+00:00,3646509467.387472
2021-08-09 14:13:21+00:00,3609581228.695002
2021-08-10 14:13:21+00:00,3947233713.847307
2021-08-11 14:13:21+00:00,3898529749.9371343
2021-08-12 14:13:21+00:00,3868545276.8773756
2021-08-13 14:13:21+00:00,3826625631.0590053
2021-08-14 14:13:21+00:00,4101736633.249222
2021-08-15 14:13:21+00:00,4065760777.6763115
2021-08-16 14:13:21+00:00,4006952598.899295
2021-08-17 14:13:21+00:00,3676694527.066991
2021-08-18 14:13:21+00:00,3544527035.3285427
2021-08-19 14:13:21+00:00,3580148368.8395844
2021-08-20 14:13:21+00:00,3668119180.189366
2021-08-21 14:13:21+00:00,3813347119.4903092
2021-08-22 14:13:21+00:00,3793945069.478687
2021-08-23 14:13:21+00:00,3842083572.7168
2021-08-23 16:53:26+00:00,4531349359.219182
2021-08-24 16:53:26+00:00,4376992224.201301
2021-08-25 16:53:26+00:00,4200427321.923182
2021-08-26 16:53:26+00:00,4253115253.3156953
2021-08-27 16:53:26+00:00,4144681400.6879535
2021-08-28 16:53:26+00:00,4273436948.338086
2021-08-29 16:53:26+00:00,4248572189.6957903
2021-08-30 16:53:26+00:00,4255259144.2554116
2021-08-31 16:53:26+00:00,4669194046.750783
2021-09-01 16:53:26+00:00,4801499120.514108
2021-09-02 16:53:26+00:00,4716053309.335962
2021-09-03 16:53:26+00:00,4489947417.716994
2021-09-04 16:53:26+00:00,4546219917.001983
2021-09-05 16:53:26+00:00,4496270635.436462
2021-09-06 16:53:26+00:00,4517833855.942025
2021-09-07 16:53:26+00:00,4340685135.42265
2021-09-08 16:53:26+00:00,3734720172.53917
2021-09-09 16:53:26+00:00,3663049586.061098
2021-09-10 16:53:26+00:00,3663756605.4901485
2021-09-11 16:53:26+00:00,3568007242.7222824
2021-09-12 16:53:26+00:00,3685945345.539915
